Square Feet,Price,Price/Sqft,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image,Price Category
1848.0,190000,102.81385281385282,98002,Auburn,WA,1402 22nd St W 531,3.0,3.0,https://www.redfin.com/WA/Auburn/1402-22nd-St-NE-98002/unit-531/home/193315666,https://ssl.cdn-redfin.com/photo/1/islphoto/341/genIslnoResize.2305341_1.jpg,Low
1942.0,900000,463.43975283213183,98092,Auburn,WA,39606 Auburn Enumclaw Rd SE,3.0,3.0,https://www.redfin.com/WA/Auburn/39606-Auburn-Enumclaw-Rd-SE-98092/home/216776,https://ssl.cdn-redfin.com/photo/1/islphoto/507/genIslnoResize.2305507_0.jpg,Medium-High
2616.0,739950,282.85550458715596,98092,Auburn,WA,29019 121st Way SE,4.0,4.0,https://www.redfin.com/WA/Auburn/29019-121st-Way-SE-98092/home/22525019,https://ssl.cdn-redfin.com/photo/1/islphoto/842/genIslnoResize.2304842_0.jpg,Medium-low
1326.0,420050,316.7797888386124,98002,Auburn,WA,804 12th St NE,2.0,2.0,https://www.redfin.com/WA/Auburn/804-12th-St-NE-98002/home/219744,https://ssl.cdn-redfin.com/photo/1/islphoto/223/genIslnoResize.2301223_1.jpg,Low
932.0,375000,402.3605150214592,98092,Auburn,WA,1108 59th St SE Unit D14,2.0,2.0,https://www.redfin.com/WA/Auburn/1108-59th-St-SE-98092/unit-D14/home/3006207,https://ssl.cdn-redfin.com/photo/1/islphoto/291/genIslnoResize.2304291_0.jpg,Low
1894.0,634900,335.2164730728617,98092,Auburn,WA,1947 62nd Loop SE,4.0,4.0,https://www.redfin.com/WA/Auburn/1947-62nd-Loop-SE-98092/home/3001217,https://ssl.cdn-redfin.com/photo/1/islphoto/546/genIslnoResize.2304546_0.jpg,Medium-low
2400.0,895000,372.9166666666667,98092,Auburn,WA,11225 SE 327th St,3.0,3.0,https://www.redfin.com/WA/Auburn/11225-SE-327th-St-98092/home/407459,https://ssl.cdn-redfin.com/system_files/media/969271_JPG/genDesktopMapHomeCardUrl/item_40.jpg,Medium-High
2913.0,785000,269.48163405423963,98092,Auburn,WA,1221 68th Loop SE,4.0,4.0,https://www.redfin.com/WA/Auburn/1221-68th-Loop-SE-98092/home/3007931,https://ssl.cdn-redfin.com/photo/1/islphoto/231/genIslnoResize.2302231_1.jpg,Medium-High
2350.0,750000,319.1489361702128,98001,Auburn,WA,31416 55th Ave S,4.0,4.0,https://www.redfin.com/WA/Auburn/31416-55th-Ave-S-98001/home/212536,https://ssl.cdn-redfin.com/photo/1/islphoto/699/genIslnoResize.2303699_1.jpg,Medium-low
3390.0,752000,221.82890855457228,98003,Federal Way,WA,37707 30th Pl S,5.0,5.0,https://www.redfin.com/WA/Federal-Way/37707-30th-Pl-S-98003/home/109660282,https://ssl.cdn-redfin.com/photo/1/islphoto/674/genIslnoResize.2303674_0.jpg,Medium-low
4250.0,1399000,329.1764705882353,98092,Auburn,WA,11827 SE 290th Pl,5.0,5.0,https://www.redfin.com/WA/Auburn/11827-SE-290th-Pl-98092/home/2097773,https://ssl.cdn-redfin.com/photo/1/islphoto/418/genIslnoResize.2303418_0.jpg,High
4060.0,1099999,270.9357142857143,98092,Auburn,WA,11401 SE 326th Pl,5.0,5.0,https://www.redfin.com/WA/Auburn/11401-SE-326th-Pl-98092/home/406149,https://ssl.cdn-redfin.com/system_files/media/1003421_JPG/genDesktopMapHomeCardUrl/item_23.jpg,Medium-High
910.0,295000,324.1758241758242,98002,Auburn,WA,1101 37th St SE 804,2.0,2.0,https://www.redfin.com/WA/Auburn/1101-37th-St-SE-98002/unit-804/home/40389,https://ssl.cdn-redfin.com/photo/1/islphoto/281/genIslnoResize.2302281_0.jpg,Low
3581.0,940000,262.4965093549288,98092,Auburn,WA,6303 Montevista Dr SE,5.0,5.0,https://www.redfin.com/WA/Auburn/6303-Montevista-Dr-SE-98092/home/3036897,https://ssl.cdn-redfin.com/system_files/media/1003015_JPG/genDesktopMapHomeCardUrl/item_69.jpg,Medium-High
1848.0,194999,105.51893939393939,98092,Auburn,WA,31600 126th Ave SE 47,4.0,4.0,https://www.redfin.com/WA/Auburn/31600-126th-Ave-SE-98092/unit-47/home/21909276,https://ssl.cdn-redfin.com/photo/1/islphoto/290/genIslnoResize.2301290_0.jpg,Low
2110.0,660000,312.7962085308057,98001,Auburn,WA,29665 57th Pl S,4.0,4.0,https://www.redfin.com/WA/Auburn/29665-57th-Pl-S-98001/home/209772,https://ssl.cdn-redfin.com/photo/1/islphoto/324/genIslnoResize.2299324_0.jpg,Medium-low
1530.0,515000,336.60130718954247,98002,Auburn,WA,706 Cedar Dr SE,3.0,3.0,https://www.redfin.com/WA/Auburn/706-Cedar-Dr-SE-98002/home/213964,https://ssl.cdn-redfin.com/photo/1/islphoto/186/genIslnoResize.2296186_0.jpg,Medium-low
1795.0,515000,286.908077994429,98092,Auburn,WA,1408 60th St SE Unit A,3.0,3.0,https://www.redfin.com/WA/Auburn/1408-60th-St-SE-98092/unit-A/home/3005941,https://ssl.cdn-redfin.com/photo/1/islphoto/267/genIslnoResize.2297267_1.jpg,Medium-low
910.0,233000,256.04395604395603,98002,Auburn,WA,3428 I St NE Unit S102,1.0,1.0,https://www.redfin.com/WA/Auburn/3428-I-St-NE-98002/unit-S102/home/191479181,https://ssl.cdn-redfin.com/photo/1/islphoto/445/genIslnoResize.2300445_0.jpg,Low
1440.0,130000,90.27777777777777,98002,Auburn,WA,1402 22nd St NE 79,2.0,2.0,https://www.redfin.com/WA/Auburn/1402-22nd-St-NE-98002/unit-79/home/40200199,https://ssl.cdn-redfin.com/photo/1/islphoto/537/genIslnoResize.2294537_0.jpg,Low
1828.0,597000,326.58643326039385,98092,Auburn,WA,6622 FRANCIS Ave SE,3.0,3.0,https://www.redfin.com/WA/Auburn/6622-Francis-Ave-SE-98092/home/17090898,https://ssl.cdn-redfin.com/photo/1/islphoto/013/genIslnoResize.2301013_0.jpg,Medium-low
2520.0,709000,281.3492063492063,98002,Auburn,WA,2400 E Main St,3.0,3.0,https://www.redfin.com/WA/Auburn/2400-E-Main-St-98002/home/218676,https://ssl.cdn-redfin.com/photo/1/islphoto/460/genIslnoResize.2300460_0.jpg,Medium-low
960.0,399950,416.6145833333333,98092,Auburn,WA,31826 118TH Pl SE,3.0,3.0,https://www.redfin.com/WA/Auburn/31826-118th-Pl-SE-98092/home/406784,https://ssl.cdn-redfin.com/photo/1/islphoto/351/genIslnoResize.2299351_1.jpg,Low
1440.0,189000,131.25,98002,Auburn,WA,3611 I St NE 407,3.0,3.0,https://www.redfin.com/WA/Auburn/3611-I-St-NE-98002/unit-407/home/193045196,https://ssl.cdn-redfin.com/photo/1/islphoto/891/genIslnoResize.2300891_0.jpg,Low
2370.0,915000,386.0759493670886,98092,Auburn,WA,33308 206th Pl SE,4.0,4.0,https://www.redfin.com/WA/Auburn/33308-206th-Pl-SE-98092/home/383331,https://ssl.cdn-redfin.com/photo/1/islphoto/763/genIslnoResize.2300763_0.jpg,Medium-High
1890.0,725000,383.5978835978836,98001,Auburn,WA,36004 50th Ave S,3.0,3.0,https://www.redfin.com/WA/Auburn/36004-50th-Ave-S-98001/home/365136,https://ssl.cdn-redfin.com/system_files/media/999421_JPG/genDesktopMapHomeCardUrl/item_1.jpg,Medium-low
1007.0,399500,396.7229394240318,98092,Auburn,WA,6405 Isaac Ave SE Unit H17,2.0,2.0,https://www.redfin.com/WA/Auburn/6405-Isaac-Ave-SE-98092/unit-H17/home/3038347,https://ssl.cdn-redfin.com/photo/1/islphoto/256/genIslnoResize.2299256_0.jpg,Low
3100.0,850000,274.19354838709677,98092,Auburn,WA,22535 SE 331st St,3.0,3.0,https://www.redfin.com/WA/Auburn/22535-SE-331st-St-98092/home/378979,https://ssl.cdn-redfin.com/photo/1/islphoto/421/genIslnoResize.2300421_0.jpg,Medium-High
1660.0,637000,383.73493975903614,98001,Auburn,WA,29620 58th Pl S,3.0,3.0,https://www.redfin.com/WA/Auburn/29620-58th-Pl-S-98001/home/209996,https://ssl.cdn-redfin.com/photo/1/islphoto/466/genIslnoResize.2299466_0.jpg,Medium-low
3274.0,924888,282.494807574832,98001,Auburn,WA,5658 S 328th Pl,4.0,4.0,https://www.redfin.com/WA/Auburn/5658-S-328th-Pl-98001/home/101611340,https://ssl.cdn-redfin.com/photo/1/islphoto/326/genIslnoResize.2265326_0.jpg,Medium-High
1668.0,698000,418.4652278177458,98001,Auburn,WA,4203 S 297th Pl,6.0,6.0,https://www.redfin.com/WA/Auburn/4203-S-297th-Pl-98001/home/211847,https://ssl.cdn-redfin.com/photo/1/islphoto/917/genIslnoResize.2298917_0.jpg,Medium-low
910.0,239950,263.68131868131866,98092,Auburn,WA,3435 Auburn Way S Unit A23,2.0,2.0,https://www.redfin.com/WA/Auburn/3435-Auburn-Way-S-98092/unit-A23/home/175671617,https://ssl.cdn-redfin.com/photo/1/islphoto/179/genIslnoResize.2283179_0.jpg,Low
2540.0,740000,291.33858267716533,98002,Auburn,WA,402 4th St SE,6.0,6.0,https://www.redfin.com/WA/Auburn/402-4th-St-SE-98002/home/219853,https://ssl.cdn-redfin.com/photo/1/islphoto/255/genIslnoResize.2298255_0.jpg,Medium-low
2760.0,1399000,506.8840579710145,98001,Auburn,WA,Undisclosed address,7.0,7.0,https://www.redfin.com/WA/Federal-Way/Undisclosed-address-98001/home/192938801,https://ssl.cdn-redfin.com/photo/1/islphoto/568/genIslnoResize.2293568_0.jpg,High
932.0,375000,402.3605150214592,98092,Auburn,WA,1108 59th St SE Unit F14,2.0,2.0,https://www.redfin.com/WA/Auburn/1108-59th-St-SE-98092/unit-F14/home/3008118,https://ssl.cdn-redfin.com/photo/1/islphoto/588/genIslnoResize.2297588_0.jpg,Low
2656.0,899950,338.8365963855422,98001,Auburn,WA,29336 58TH Ct S,5.0,5.0,https://www.redfin.com/WA/Auburn/29336-58th-Ct-S-98001/home/192916936,https://ssl.cdn-redfin.com/photo/1/islphoto/078/genIslnoResize.2298078_0.jpg,Medium-High
2200.0,1095000,497.72727272727275,98092,Auburn,WA,19432 SE 342 St,3.0,3.0,https://www.redfin.com/WA/Auburn/19432-SE-342nd-St-98092/home/381028,https://ssl.cdn-redfin.com/photo/1/islphoto/159/genIslnoResize.2294159_0.jpg,Medium-High
1007.0,399999,397.21847070506453,98092,Auburn,WA,6127 Hazel Loop SE Unit B9,2.0,2.0,https://www.redfin.com/WA/Auburn/6127-Hazel-Loop-SE-98092/unit-B9/home/3032688,https://ssl.cdn-redfin.com/photo/1/islphoto/889/genIslnoResize.2297889_0.jpg,Low
1032.0,99999,96.89825581395348,98002,Auburn,WA,2302 R St 78,2.0,2.0,https://www.redfin.com/WA/Auburn/2302-R-St-SE-98002/unit-78/home/182621747,https://ssl.cdn-redfin.com/photo/1/islphoto/877/genIslnoResize.2297877_1.jpg,Low
3640.0,468000,128.57142857142858,98002,Auburn,WA,930 Auburn Way S,6.0,6.0,https://www.redfin.com/WA/Auburn/930-Auburn-Way-S-98002/home/214497,https://ssl.cdn-redfin.com/photo/1/islphoto/856/genIslnoResize.2297856_0.jpg,Low
2400.0,865950,360.8125,98092,Auburn,WA,29624 132nd Ave SE,5.0,5.0,https://www.redfin.com/WA/Auburn/29624-132nd-Ave-SE-98092/home/402642,https://ssl.cdn-redfin.com/photo/1/islphoto/615/genIslnoResize.2297615_0.jpg,Medium-High
920.0,429995,467.3858695652174,98002,Auburn,WA,421 A St NE,2.0,2.0,https://www.redfin.com/WA/Auburn/421-A-St-NE-98002/home/218256,https://ssl.cdn-redfin.com/photo/1/islphoto/699/genIslnoResize.2296699_0.jpg,Low
5092.0,1399000,274.74469756480755,98001,Auburn,WA,102 D St SW,9.0,9.0,https://www.redfin.com/WA/Auburn/102-D-St-SW-98001/home/2090405,https://ssl.cdn-redfin.com/photo/1/islphoto/057/genIslnoResize.2297057_0.jpg,High
3930.0,929000,236.38676844783714,98092,Auburn,WA,5622 Franklin Ave SE,4.0,4.0,https://www.redfin.com/WA/Auburn/5622-Franklin-Ave-SE-98092/home/35625014,https://ssl.cdn-redfin.com/photo/1/islphoto/665/genIslnoResize.2294665_0.jpg,Medium-High
1640.0,599000,365.2439024390244,98092,Auburn,WA,5407 Lakeland Hills Way SE,3.0,3.0,https://www.redfin.com/WA/Auburn/5407-Lakeland-Hills-Way-SE-98092/home/217046,https://ssl.cdn-redfin.com/photo/1/islphoto/056/genIslnoResize.2294056_1.jpg,Medium-low
4200.0,1100000,261.9047619047619,98092,Auburn,WA,32557 107th Ave SE,4.0,4.0,https://www.redfin.com/WA/Auburn/32557-107th-Ave-SE-98092/home/406463,https://ssl.cdn-redfin.com/photo/1/islphoto/536/genIslnoResize.2293536_0.jpg,Medium-High
2039.0,774950,380.0637567435017,98001,Auburn,WA,29368 58th Ct S,4.0,4.0,https://www.redfin.com/WA/Unknown/29368-58th-Ct-S-Unknown/home/184532662,https://ssl.cdn-redfin.com/photo/1/islphoto/522/genIslnoResize.2288522_0.jpg,Medium-low
3600.0,775000,215.27777777777777,98092,Auburn,WA,29705 109th Ave SE,4.0,4.0,https://www.redfin.com/WA/Auburn/29705-109th-Ave-SE-98092/home/405050,https://ssl.cdn-redfin.com/photo/1/islphoto/448/genIslnoResize.2294448_1.jpg,Medium-low
1860.0,826920,444.5806451612903,98092,Auburn,WA,12424 SE 305th Pl,3.0,3.0,https://www.redfin.com/WA/Auburn/12424-SE-305th-Pl-98092/home/192744183,https://ssl.cdn-redfin.com/photo/595/islphoto/B12/genIslnoResize.CCE9A4FDDB12_0.jpg,Medium-High
910.0,315000,346.15384615384613,98092,Auburn,WA,6014 Lindsay Ave SE Unit F11,1.0,1.0,https://www.redfin.com/WA/Auburn/6014-Lindsay-Ave-SE-98092/unit-F11/home/3002222,https://ssl.cdn-redfin.com/photo/1/islphoto/354/genIslnoResize.2289354_0.jpg,Low
2597.0,879683,338.73045822102426,98092,Auburn,WA,12404 SE 305th Pl,5.0,5.0,https://www.redfin.com/WA/Auburn/12404-SE-305th-Pl-98092/home/192650011,https://ssl.cdn-redfin.com/photo/595/islphoto/23D/genIslnoResize.4D038B1B323D_1.jpg,Medium-High
3335.0,899999,269.8647676161919,98001,Auburn,WA,5665 S 328th Pl,4.0,4.0,https://www.redfin.com/WA/Auburn/5665-S-328th-Pl-98001/home/101611335,https://ssl.cdn-redfin.com/photo/1/islphoto/083/genIslnoResize.2293083_1.jpg,Medium-High
1860.0,815612,438.5010752688172,98092,Auburn,WA,12433 SE 305th Pl,3.0,3.0,https://www.redfin.com/WA/Auburn/12433-SE-305th-Pl-98092/home/192629316,https://ssl.cdn-redfin.com/photo/595/islphoto/48F/genIslnoResize.C3D5F3AB448F_0.jpg,Medium-High
1629.0,814353,499.9097605893186,98092,Auburn,WA,12405 SE 305th Pl,3.0,3.0,https://www.redfin.com/WA/Auburn/12405-SE-305th-Pl-98092/home/192629294,https://ssl.cdn-redfin.com/photo/595/islphoto/238/genIslnoResize.8ECA16F98238_1.jpg,Medium-High
2228.0,809200,363.1956912028725,98092,Auburn,WA,12411 SE 305th Pl,3.0,3.0,https://www.redfin.com/WA/Auburn/12411-SE-305th-Pl-98092/home/192629283,https://ssl.cdn-redfin.com/photo/595/islphoto/744/genIslnoResize.37D10085F744_1.jpg,Medium-High
1360.0,799950,588.1985294117648,98092,Auburn,WA,30630 168th Ave SE,3.0,3.0,https://www.redfin.com/WA/Auburn/30630-168th-Ave-SE-98092/home/380318,https://ssl.cdn-redfin.com/photo/1/islphoto/351/genIslnoResize.2292351_1.jpg,Medium-High
1152.0,160000,138.88888888888889,98002,Auburn,WA,707 37th St SE 28,2.0,2.0,https://www.redfin.com/WA/Auburn/707-37th-St-SE-98002/unit-28/home/181739845,https://ssl.cdn-redfin.com/photo/1/islphoto/794/genIslnoResize.2290794_0.jpg,Low
1248.0,125000,100.16025641025641,98002,Auburn,WA,1402 22nd St NE 27,2.0,2.0,https://www.redfin.com/WA/Auburn/1402-22nd-St-NE-98002/unit-27/home/166866814,https://ssl.cdn-redfin.com/photo/1/islphoto/305/genIslnoResize.2289305_0.jpg,Low
2630.0,719950,273.74524714828897,98092,Auburn,WA,6326 Rebecca Ave SE,5.0,5.0,https://www.redfin.com/WA/Auburn/6326-Rebecca-Ave-SE-98092/home/2953762,https://ssl.cdn-redfin.com/photo/1/islphoto/865/genIslnoResize.2289865_0.jpg,Medium-low
2330.0,779950,334.7424892703863,98092,Auburn,WA,Plan 2330 Plan,4.0,4.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-2330/home/192535251,https://ssl.cdn-redfin.com/photo/595/islphoto/AD0/genIslnoResize.499CF2454AD0_1.jpg,Medium-High
1870.0,749950,401.0427807486631,98092,Auburn,WA,Plan 1870 Plan,3.0,3.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-1870/home/192535248,https://ssl.cdn-redfin.com/photo/595/islphoto/87F/genIslnoResize.1812F3EBB87F_1.jpg,Medium-low
1080.0,550000,509.25925925925924,98092,Auburn,WA,3206 20th St SE,3.0,3.0,https://www.redfin.com/WA/Auburn/3206-20th-St-SE-98092/home/217354,https://ssl.cdn-redfin.com/photo/1/islphoto/512/genIslnoResize.2288512_4.jpg,Medium-low
1280.0,599950,468.7109375,98092,Auburn,WA,30615 115th Ct SE,3.0,3.0,https://www.redfin.com/WA/Auburn/30615-115th-Ct-SE-98092/home/407717,https://ssl.cdn-redfin.com/photo/1/islphoto/622/genIslnoResize.2286622_2.jpg,Medium-low
2925.0,859950,294.0,98092,Auburn,WA,Plan 2925 Plan,5.0,5.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-2925/home/192385634,https://ssl.cdn-redfin.com/photo/595/islphoto/EED/genIslnoResize.5047589FDEED_1.jpg,Medium-High
2745.0,839950,305.9927140255009,98092,Auburn,WA,Plan 2745 Plan,4.0,4.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-2745/home/192385620,https://ssl.cdn-redfin.com/photo/595/islphoto/E44/genIslnoResize.BE597DD09E44_1.jpg,Medium-High
1630.0,759950,466.2269938650307,98092,Auburn,WA,Plan 1630 Plan,3.0,3.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-1630/home/192385612,https://ssl.cdn-redfin.com/photo/595/islphoto/30D/genIslnoResize.040E230C830D_1.jpg,Medium-low
1860.0,779950,419.3279569892473,98092,Auburn,WA,Plan 1860 Plan,3.0,3.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-1860/home/192385605,https://ssl.cdn-redfin.com/photo/595/islphoto/59B/genIslnoResize.8085ED54659B_0.jpg,Medium-High
1990.0,799950,401.9849246231156,98092,Auburn,WA,Plan 1990 Plan,3.0,3.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-1990/home/192385593,https://ssl.cdn-redfin.com/photo/595/islphoto/35C/genIslnoResize.D4D1EE3D035C_1.jpg,Medium-High
2350.0,779950,331.8936170212766,98092,Auburn,WA,Plan 2350 Modeled Plan,3.0,3.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-2350-Modeled/home/192385592,https://ssl.cdn-redfin.com/photo/595/islphoto/A2C/genIslnoResize.FD816B5E9A2C_1.jpg,Medium-High
2350.0,834681,355.18340425531915,98092,Auburn,WA,12441 SE 305th Pl,4.0,4.0,https://www.redfin.com/WA/Auburn/12441-SE-305th-Pl-98092/home/192385579,https://ssl.cdn-redfin.com/photo/595/islphoto/AEC/genIslnoResize.6F3846B05AEC_1.jpg,Medium-High
2230.0,769950,345.2690582959641,98092,Auburn,WA,Plan 2230 Plan,3.0,3.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-2230/home/192385566,https://ssl.cdn-redfin.com/photo/595/islphoto/B91/genIslnoResize.F72C1B1E1B91_1.jpg,Medium-low
2565.0,809950,315.7699805068226,98092,Auburn,WA,Plan 2565 Modeled Plan,4.0,4.0,https://www.redfin.com/WA/Auburn/Auburn/Plan-2565-Modeled/home/192385554,https://ssl.cdn-redfin.com/photo/595/islphoto/F1C/genIslnoResize.95926B585F1C_1.jpg,Medium-High
3858.0,1250000,324.00207361327114,98092,Auburn,WA,4458 Joyce Ct SE,4.0,4.0,https://www.redfin.com/WA/Auburn/4458-Joyce-Ct-SE-98092/home/172716717,https://ssl.cdn-redfin.com/photo/1/islphoto/858/genIslnoResize.2286858_1.jpg,Medium-High
3896.0,1295000,332.3921971252567,98001,Auburn,WA,35558 57th Ave S,4.0,4.0,https://www.redfin.com/WA/Auburn/35558-57th-Ave-S-98001/home/22697452,https://ssl.cdn-redfin.com/system_files/media/980347_JPG/genDesktopMapHomeCardUrl/item_98.jpg,High
2180.0,765000,350.91743119266056,98001,Auburn,WA,5117 S 289th Pl,4.0,4.0,https://www.redfin.com/WA/Auburn/5117-S-289th-Pl-98001/home/209768,https://ssl.cdn-redfin.com/photo/1/islphoto/960/genIslnoResize.2285960_0.jpg,Medium-low
2313.0,635000,274.5352356247298,98092,Auburn,WA,6131 Elizabeth Ave SE,4.0,4.0,https://www.redfin.com/WA/Auburn/6131-Elizabeth-Ave-SE-98092/home/23093786,https://ssl.cdn-redfin.com/photo/1/islphoto/776/genIslnoResize.2285776_0.jpg,Medium-low
1630.0,637500,391.1042944785276,98002,Auburn,WA,2605 Riverwalk Dr SE,3.0,3.0,https://www.redfin.com/WA/Auburn/2605-Riverwalk-Dr-SE-98002/home/214031,https://ssl.cdn-redfin.com/system_files/media/983511_JPG/genDesktopMapHomeCardUrl/item_2.jpg,Medium-low
2741.0,799990,291.8606348048158,98001,Auburn,WA,4569 S 328th Ct,5.0,5.0,https://www.redfin.com/WA/Auburn/4569-S-328th-Ct-98001/home/188727134,https://ssl.cdn-redfin.com/photo/595/islphoto/897/genIslnoResize.A9396C4A9897_0.jpg,Medium-High
2070.0,935000,451.69082125603865,98092,Auburn,WA,19403 SE 332nd Pl,4.0,4.0,https://www.redfin.com/WA/Auburn/19403-SE-332nd-Pl-98092/home/381506,https://ssl.cdn-redfin.com/photo/1/islphoto/370/genIslnoResize.2285370_0.jpg,Medium-High
1600.0,595000,371.875,98002,Auburn,WA,1612 2nd St NE,3.0,3.0,https://www.redfin.com/WA/Auburn/1612-2nd-St-NE-98002/home/218026,https://ssl.cdn-redfin.com/photo/1/islphoto/098/genIslnoResize.2283098_0.jpg,Medium-low
1727.0,515000,298.2049797336422,98092,Auburn,WA,1110 63rd St SE 102,2.0,2.0,https://www.redfin.com/WA/Auburn/1110-63rd-St-SE-98092/unit-102/home/3033347,https://ssl.cdn-redfin.com/photo/1/islphoto/074/genIslnoResize.2283074_0.jpg,Medium-low
1586.0,525000,331.02143757881464,98002,Auburn,WA,1014 6t St SE,4.0,4.0,https://www.redfin.com/WA/Auburn/1014-6th-St-SE-98002/home/213100,https://ssl.cdn-redfin.com/photo/1/islphoto/442/genIslnoResize.2281442_1.jpg,Medium-low
2603.0,875125,336.1986169804072,98001,Auburn,WA,5888 S 294th St,5.0,5.0,https://www.redfin.com/WA/Auburn/5888-S-294th-St-98001/home/192222055,https://ssl.cdn-redfin.com/photo/1/islphoto/754/genIslnoResize.2281754_2.jpg,Medium-High
2700.0,699950,259.24074074074076,98092,Auburn,WA,6113 Olive Ave SE,4.0,4.0,https://www.redfin.com/WA/Auburn/6113-Olive-Ave-SE-98092/home/2953939,https://ssl.cdn-redfin.com/photo/1/islphoto/122/genIslnoResize.2274122_0.jpg,Medium-low
1530.0,449999,294.1169934640523,98002,Auburn,WA,102 J St SE,3.0,3.0,https://www.redfin.com/WA/Auburn/102-J-St-SE-98002/home/218049,https://ssl.cdn-redfin.com/photo/1/islphoto/452/genIslnoResize.2267452_0.jpg,Low
2880.0,649950,225.67708333333334,98002,Auburn,WA,940 SE 25th St,3.0,3.0,https://www.redfin.com/WA/Auburn/940-25th-St-SE-98002/home/213340,https://ssl.cdn-redfin.com/photo/1/islphoto/548/genIslnoResize.2274548_0.jpg,Medium-low
1365.0,399999,293.03956043956043,98092,Auburn,WA,31900 104th Ave SE Unit A203,3.0,3.0,https://www.redfin.com/WA/Auburn/31900-104th-Ave-SE-98092/unit-A203/home/52963,https://ssl.cdn-redfin.com/photo/1/islphoto/017/genIslnoResize.2281017_0.jpg,Low
2305.0,899950,390.43383947939265,98002,Auburn,WA,2901 B St SE,4.0,4.0,https://www.redfin.com/WA/Auburn/2901-B-St-SE-98002/home/168854202,https://ssl.cdn-redfin.com/photo/1/islphoto/011/genIslnoResize.2277011_0.jpg,Medium-High
1000.0,129000,129.0,98092,Auburn,WA,4205 Auburn Way S 73,3.0,3.0,https://www.redfin.com/WA/Auburn/4205-Auburn-Way-S-98092/unit-73/home/189963840,https://ssl.cdn-redfin.com/photo/1/islphoto/303/genIslnoResize.2279303_2.jpg,Low
5880.0,1399000,237.9251700680272,98092,Auburn,WA,5036 Katherine Ave SE,4.0,4.0,https://www.redfin.com/WA/Auburn/5036-Katherine-Ave-SE-98092/home/215353,https://ssl.cdn-redfin.com/photo/1/islphoto/962/genIslnoResize.2279962_0.jpg,High
4000.0,1150000,287.5,98002,Auburn,WA,2220 O St NE,12.0,12.0,https://www.redfin.com/WA/Auburn/2220-O-St-NE-98002/home/2061135,https://ssl.cdn-redfin.com/photo/1/islphoto/446/genIslnoResize.2269446_0.jpg,Medium-High
1150.0,148500,129.1304347826087,98092,Auburn,WA,31600 126th Ave SE 156,3.0,3.0,https://www.redfin.com/WA/Auburn/31600-126th-Ave-SE-98092/unit-156/home/144359787,https://ssl.cdn-redfin.com/photo/1/islphoto/950/genIslnoResize.2278950_0.jpg,Low
1848.0,120000,64.93506493506493,98002,Auburn,WA,210 37th St SE 81,3.0,3.0,https://www.redfin.com/WA/Auburn/210-37th-St-SE-98002/unit-81/home/192097422,https://ssl.cdn-redfin.com/photo/1/islphoto/655/genIslnoResize.2278655_0.jpg,Low
2120.0,680000,320.75471698113205,98001,Auburn,WA,29104 55th Ave S,3.0,3.0,https://www.redfin.com/WA/Auburn/29104-55th-Ave-S-98001/home/209828,https://ssl.cdn-redfin.com/system_files/media/966375_JPG/genDesktopMapHomeCardUrl/item_4.jpg,Medium-low
3696.0,1150000,311.1471861471861,98002,Auburn,WA,2502 I St NE,,,https://www.redfin.com/WA/Auburn/2502-I-St-NE-98002/home/2071717,https://ssl.cdn-redfin.com/photo/1/islphoto/541/genIslnoResize.2277541_0.jpg,Medium-High
3696.0,1150000,311.1471861471861,98002,Auburn,WA,2510 I St NE,,,https://www.redfin.com/WA/Auburn/2510-I-St-NE-98002/home/2062126,https://ssl.cdn-redfin.com/photo/1/islphoto/545/genIslnoResize.2277545_0.jpg,Medium-High
2170.0,960000,442.3963133640553,98092,Auburn,WA,19223 SE Green Valley Rd,3.0,3.0,https://www.redfin.com/WA/Auburn/19223-SE-Green-Valley-Rd-98092/home/2067724,https://ssl.cdn-redfin.com/photo/1/islphoto/992/genIslnoResize.2276992_2.jpg,Medium-High
1460.0,388500,266.09589041095893,98001,Auburn,WA,34906 Military Rd S,3.0,3.0,https://www.redfin.com/WA/Auburn/34906-Military-Rd-S-98001/home/365086,https://ssl.cdn-redfin.com/photo/1/islphoto/248/genIslnoResize.2277248_0.jpg,Low
2741.0,799990,291.8606348048158,98001,Auburn,WA,4569 S 328th Ct 14,5.0,5.0,https://www.redfin.com/WA/Auburn/4569-S-328th-Ct-98001/unit-14/home/192065075,https://ssl.cdn-redfin.com/photo/1/islphoto/887/genIslnoResize.2277887_3.jpg,Medium-High
1673.0,409990,245.06276150627616,98092,Auburn,WA,4712 Mill Pond Dr SE 1101,3.0,3.0,https://www.redfin.com/WA/Auburn/4712-Mill-Pond-Dr-SE-98092/unit-1101/home/192053874,https://ssl.cdn-redfin.com/photo/1/islphoto/233/genIslnoResize.2277233_3.jpg,Low
