Square Feet,Price,Zip,City,State,Street Address,Bedrooms,Bathrooms,URL,Image
1568,198000,98059,Renton,WA,375 Union Ave SE 86,3,3,https://www.redfin.com/WA/Renton/375-Union-Ave-SE-98059/unit-86/home/21725331,https://ssl.cdn-redfin.com/photo/1/islphoto/936/genIslnoResize.2301936_0.jpg
1630,690000,98058,Renton,WA,15518 SE 178th Pl,4,4,https://www.redfin.com/WA/Renton/15518-SE-178th-Pl-98058/home/232331,https://ssl.cdn-redfin.com/photo/1/islphoto/854/genIslnoResize.2297854_1.jpg
840,575000,98057,Renton,WA,1007 N 1st St,2,2,https://www.redfin.com/WA/Renton/1007-N-1st-St-98057/home/342967,https://ssl.cdn-redfin.com/photo/1/islphoto/769/genIslnoResize.2296769_0.jpg
1577,825000,98059,Renton,WA,12011 156th Ave SE,3,3,https://www.redfin.com/WA/Renton/12011-156th-Ave-SE-98059/home/243610,https://ssl.cdn-redfin.com/photo/1/islphoto/842/genIslnoResize.2289842_0.jpg
1920,999950,98056,Renton,WA,3103 Park Ave N,2,2,https://www.redfin.com/WA/Renton/3103-Park-Ave-N-98056/home/408786,https://ssl.cdn-redfin.com/photo/1/islphoto/657/genIslnoResize.2300657_1.jpg
1061,399000,98058,Renton,WA,14100 SE 171st Way Unit A201,2,2,https://www.redfin.com/WA/Renton/14100-SE-171st-Way-98058/unit-A201/home/10608,https://ssl.cdn-redfin.com/system_files/media/1000381_JPG/genDesktopMapHomeCardUrl/item_4.jpg
588,249900,98058,Renton,WA,17535 150th Ct SE Unit N1,1,1,https://www.redfin.com/WA/Renton/17535-150th-Ct-SE-98058/unit-N1/home/191511546,https://ssl.cdn-redfin.com/photo/1/islphoto/762/genIslnoResize.2300762_0.jpg
2660,1165000,98059,Renton,WA,472 Nile Ave NE,3,3,https://www.redfin.com/WA/Renton/472-Nile-Ave-NE-98059/home/12317609,https://ssl.cdn-redfin.com/system_files/media/999967_JPG/genDesktopMapHomeCardUrl/item_38.jpg
2920,799500,98057,Renton,WA,517 Stevens Ct NW,4,4,https://www.redfin.com/WA/Renton/517-Stevens-Ct-NW-98057/home/197676,https://ssl.cdn-redfin.com/photo/1/islphoto/553/genIslnoResize.2295553_0.jpg
696,249950,98055,Renton,WA,2020 Grant Ave S Unit L103,1,1,https://www.redfin.com/WA/Renton/2020-Grant-Ave-S-98055/unit-L103/home/17248,https://ssl.cdn-redfin.com/photo/1/islphoto/303/genIslnoResize.2299303_1.jpg
938,399000,98056,Renton,WA,5000 Lake Washington Blvd NE Unit C202,2,2,https://www.redfin.com/WA/Renton/5000-Lake-Washington-Blvd-NE-98056/unit-C202/home/23728,https://ssl.cdn-redfin.com/photo/1/islphoto/988/genIslnoResize.2298988_0.jpg
2120,399900,98057,Renton,WA,305 Meadow Ave N,4,4,https://www.redfin.com/WA/Renton/305-Meadow-Ave-N-98057/home/342822,https://ssl.cdn-redfin.com/photo/1/islphoto/211/genIslnoResize.2275211_0.jpg
2210,888000,98059,Renton,WA,14603 157th Pl SE,4,4,https://www.redfin.com/WA/Renton/14603-157th-Pl-SE-98059/home/248139,https://ssl.cdn-redfin.com/photo/1/islphoto/549/genIslnoResize.2296549_2.jpg
1656,829950,98055,Renton,WA,10620 SE 186th St,4,4,https://www.redfin.com/WA/Renton/10620-SE-186th-St-98055/home/384925,https://ssl.cdn-redfin.com/photo/1/islphoto/531/genIslnoResize.2298531_0.jpg
1000,624995,98058,Renton,WA,19224 SE 164th St,2,2,https://www.redfin.com/WA/Renton/19224-SE-164th-St-98058/home/391742,https://ssl.cdn-redfin.com/photo/1/islphoto/257/genIslnoResize.2298257_0.jpg
1004,355000,98055,Renton,WA,11534 SE 173rd St 54,2,2,https://www.redfin.com/WA/Renton/11534-SE-173rd-St-98055/unit-54/home/103959203,https://ssl.cdn-redfin.com/photo/1/islphoto/549/genIslnoResize.2261549_0.jpg
1900,755000,98058,Renton,WA,16901 Woodside Dr SE,3,3,https://www.redfin.com/WA/Renton/16901-Woodside-Dr-SE-98058/home/390650,https://ssl.cdn-redfin.com/photo/1/islphoto/940/genIslnoResize.2294940_0.jpg
1536,234950,98059,Renton,WA,201 Union Ave SE 251,2,2,https://www.redfin.com/WA/Renton/201-Union-Ave-SE-98059/unit-251/home/192917781,https://ssl.cdn-redfin.com/photo/1/islphoto/283/genIslnoResize.2291283_0.jpg
3860,4700000,98056,Renton,WA,4017 Williams Ave N,3,3,https://www.redfin.com/WA/Renton/4017-Williams-Ave-N-98056/home/18658227,https://ssl.cdn-redfin.com/photo/1/islphoto/278/genIslnoResize.2297278_1.jpg
2219,765000,98055,Renton,WA,4889 Talbot Rd S,3,3,https://www.redfin.com/WA/Renton/4889-Talbot-Rd-S-98055/home/190673539,https://ssl.cdn-redfin.com/photo/1/islphoto/162/genIslnoResize.2297162_0.jpg
1280,550000,98055,Renton,WA,2048 SE 8th Pl,2,2,https://www.redfin.com/WA/Renton/2048-SE-8th-Pl-98055/home/230702,https://ssl.cdn-redfin.com/photo/1/islphoto/255/genIslnoResize.2292255_1.jpg
1066,395000,98056,Renton,WA,901 Sunset Blvd NE Unit D312,3,3,https://www.redfin.com/WA/Renton/901-Sunset-Blvd-NE-98056/unit-D312/home/37746,https://ssl.cdn-redfin.com/photo/1/islphoto/653/genIslnoResize.2294653_0.jpg
2340,735000,98056,Renton,WA,2311 NE 6th Pl,4,4,https://www.redfin.com/WA/Renton/2311-NE-6th-Pl-98056/home/241210,https://ssl.cdn-redfin.com/photo/1/islphoto/656/genIslnoResize.2295656_0.jpg
989,375000,98058,Renton,WA,11554 SE 175th St,2,2,https://www.redfin.com/WA/Renton/11554-SE-175th-St-98055/home/192785130,https://ssl.cdn-redfin.com/photo/1/islphoto/686/genIslnoResize.2295686_1.jpg
924,199950,98059,Renton,WA,375 Union Ave SE 60,2,2,https://www.redfin.com/WA/Renton/375-Union-Ave-SE-98059/unit-60/home/175696312,https://ssl.cdn-redfin.com/photo/1/islphoto/965/genIslnoResize.2294965_0.jpg
2000,800000,98058,Renton,WA,969 Shelton Ave SE,4,4,https://www.redfin.com/WA/Renton/969-Shelton-Ave-SE-98058/home/423157,https://ssl.cdn-redfin.com/photo/1/islphoto/890/genIslnoResize.2280890_0.jpg
2510,881500,98058,Renton,WA,13313 SE 183rd St,4,4,https://www.redfin.com/WA/Renton/13313-SE-183rd-St-98058/home/388052,https://ssl.cdn-redfin.com/photo/1/islphoto/475/genIslnoResize.2287475_0.jpg
3710,1424950,98038,Renton,WA,22836 Peter Grubb Rd SE,4,4,https://www.redfin.com/WA/Renton/22836-Peter-Grubb-Rd-SE-98058/home/12054543,https://ssl.cdn-redfin.com/photo/1/islphoto/397/genIslnoResize.2291397_2.jpg
4280,1699888,98055,Renton,WA,10502 166th St,4,4,https://www.redfin.com/WA/Renton/10502-SE-166th-St-98055/home/383803,https://ssl.cdn-redfin.com/photo/1/islphoto/951/genIslnoResize.2294951_3.jpg
1000,674950,98178,Seattle,WA,8556 S 123rd Pl,3,3,https://www.redfin.com/WA/Seattle/8556-S-123rd-Pl-98178/home/197809,https://ssl.cdn-redfin.com/photo/1/islphoto/967/genIslnoResize.2293967_1.jpg
2040,799950,98058,Renton,WA,17267 SE Petrovitsky Rd,3,3,https://www.redfin.com/WA/Renton/17267-SE-Petrovitsky-Rd-98058/home/391355,https://ssl.cdn-redfin.com/photo/1/islphoto/263/genIslnoResize.2293263_2.jpg
840,300000,98057,Renton,WA,801 Rainier Ave N Unit B211,2,2,https://www.redfin.com/WA/Renton/801-Rainier-Ave-N-98057/unit-B211/home/2089365,https://ssl.cdn-redfin.com/photo/1/islphoto/313/genIslnoResize.2291313_1.jpg
2700,1119900,98059,Renton,WA,754 Hoquiam Pl NE,3,3,https://www.redfin.com/WA/Renton/754-Hoquiam-Pl-NE-98059/home/18660047,https://ssl.cdn-redfin.com/photo/1/islphoto/368/genIslnoResize.2291368_0.jpg
2560,925000,98056,Renton,WA,1733 Aberdeen Ave NE,4,4,https://www.redfin.com/WA/Renton/1733-Aberdeen-Ave-NE-98056/home/410225,https://ssl.cdn-redfin.com/photo/1/islphoto/694/genIslnoResize.2290694_3.jpg
2652,1065000,98059,Renton,WA,1721 Duvall Ave NE,3,3,https://www.redfin.com/WA/Renton/1721-Duvall-Ave-NE-98059/home/35625117,https://ssl.cdn-redfin.com/photo/1/islphoto/547/genIslnoResize.2290547_2.jpg
1940,739950,98059,Renton,WA,13352 191st Pl SE,4,4,https://www.redfin.com/WA/Renton/13352-191st-Pl-SE-98059/home/247234,https://ssl.cdn-redfin.com/photo/1/islphoto/675/genIslnoResize.2288675_0.jpg
2345,849750,98055,Renton,WA,18568 115th Pl SE,4,4,https://www.redfin.com/WA/Renton/18568-115th-Pl-SE-98055/home/106725296,https://ssl.cdn-redfin.com/photo/1/islphoto/016/genIslnoResize.2292016_0.jpg
2190,849950,98059,Renton,WA,1709 Whitman Ave NE,4,4,https://www.redfin.com/WA/Renton/1709-Whitman-Ave-NE-98059/home/410031,https://ssl.cdn-redfin.com/system_files/media/982988_JPG/genDesktopMapHomeCardUrl/item_3.jpg
3232,1399000,98056,Renton,WA,912 Glennwood Ave NE,6,6,https://www.redfin.com/WA/Renton/912-Glennwood-Ave-NE-98056/home/2087465,https://ssl.cdn-redfin.com/photo/1/islphoto/725/genIslnoResize.2290725_0.jpg
1520,685000,98059,Renton,WA,303 Chelan Ave NE,2,2,https://www.redfin.com/WA/Renton/303-Chelan-Ave-NE-98059/home/69356341,https://ssl.cdn-redfin.com/photo/1/islphoto/009/genIslnoResize.2288009_1.jpg
3001,1372750,98058,Renton,WA,13502 SE 178th St,5,5,https://www.redfin.com/WA/Renton/13502-SE-178th-St-98058/home/192410735,https://ssl.cdn-redfin.com/photo/595/islphoto/E43/genIslnoResize.89A372921E43_0.jpg
2170,899950,98058,Renton,WA,15013 SE 184th St,3,3,https://www.redfin.com/WA/Renton/15013-SE-184th-St-98058/home/233404,https://ssl.cdn-redfin.com/photo/1/islphoto/875/genIslnoResize.2290875_0.jpg
1980,799000,98058,Renton,WA,16804 135th Pl SE,4,4,https://www.redfin.com/WA/Renton/16804-135th-Pl-SE-98058/home/230066,https://ssl.cdn-redfin.com/photo/1/islphoto/348/genIslnoResize.2289348_1.jpg
1330,98000,98059,Renton,WA,201 Union Ave 59,3,3,https://www.redfin.com/WA/Renton/201-Union-Ave-SE-98059/unit-59/home/21961280,https://ssl.cdn-redfin.com/photo/1/islphoto/639/genIslnoResize.2273639_0.jpg
2770,885000,98058,Renton,WA,15431 SE Fairwood Blvd,4,4,https://www.redfin.com/WA/Renton/15431-SE-Fairwood-Blvd-98058/home/232606,https://ssl.cdn-redfin.com/photo/1/islphoto/304/genIslnoResize.2289304_0.jpg
2040,725000,98058,Renton,WA,17643 196th Ave SE,5,5,https://www.redfin.com/WA/Renton/17643-196th-Ave-SE-98058/home/391552,https://ssl.cdn-redfin.com/photo/1/islphoto/141/genIslnoResize.2289141_0.jpg
1019,345000,98056,Renton,WA,2603 NE 4th St 614,2,2,https://www.redfin.com/WA/Renton/2603-NE-4th-St-98056/unit-614/home/36546,https://ssl.cdn-redfin.com/photo/1/islphoto/292/genIslnoResize.2288292_0.jpg
1248,224950,98059,Renton,WA,201 Union Ave SE 42,2,2,https://www.redfin.com/WA/Renton/201-Union-Ave-SE-98059/unit-42/home/192460207,https://ssl.cdn-redfin.com/photo/1/islphoto/063/genIslnoResize.2289063_0.jpg
623,249999,98058,Renton,WA,17404 119th Ln SE Unit H3,1,1,https://www.redfin.com/WA/Renton/17404-119th-Ln-SE-98058/unit-H3/home/27815,https://ssl.cdn-redfin.com/photo/1/islphoto/027/genIslnoResize.2289027_0.jpg
968,355000,98055,Renton,WA,10837 SE 172nd St Unit 8A,2,2,https://www.redfin.com/WA/Renton/10837-SE-172nd-St-98055/unit-8A/home/47994,https://ssl.cdn-redfin.com/photo/1/islphoto/031/genIslnoResize.2286031_0.jpg
2694,1231150,98058,Renton,WA,17885 135th Pl SE,4,4,https://www.redfin.com/WA/Renton/17885-135th-Pl-SE-98058/home/192410733,https://ssl.cdn-redfin.com/photo/595/islphoto/3AB/genIslnoResize.95A63541C3AB_0.jpg
1320,119000,98059,Renton,WA,11503 155 Ave SE,2,2,https://www.redfin.com/WA/Renton/11503-155th-Ave-SE-98059/home/192406303,https://ssl.cdn-redfin.com/photo/1/islphoto/684/genIslnoResize.2287684_1.jpg
3865,2299950,98056,Renton,WA,1012 N 33rd Pl,5,5,https://www.redfin.com/WA/Renton/1012-N-33rd-Pl-98056/home/187464139,https://ssl.cdn-redfin.com/photo/1/islphoto/754/genIslnoResize.2286754_0.jpg
3160,999950,98059,Renton,WA,16117 SE 145th Pl,3,3,https://www.redfin.com/WA/Renton/16117-SE-145th-Pl-98059/home/248621,https://ssl.cdn-redfin.com/photo/1/islphoto/759/genIslnoResize.2282759_1.jpg
3530,1595000,98059,Renton,WA,20942 SE 159th St,4,4,https://www.redfin.com/WA/Renton/20942-SE-159th-St-98059/home/248780,https://ssl.cdn-redfin.com/photo/1/islphoto/791/genIslnoResize.2286791_1.jpg
1200,425000,98055,Renton,WA,1626 Grant Ave S Unit F101,3,3,https://www.redfin.com/WA/Renton/1626-Grant-Ave-S-98055/unit-F101/home/175994529,https://ssl.cdn-redfin.com/photo/1/islphoto/807/genIslnoResize.2285807_0.jpg
1780,929000,98059,Renton,WA,4304 NE 17th St,4,4,https://www.redfin.com/WA/Renton/4304-NE-17th-St-98059/home/410002,https://ssl.cdn-redfin.com/photo/1/islphoto/866/genIslnoResize.2284866_0.jpg
1580,659950,98056,Renton,WA,1966 NE 7th Ct,2,2,https://www.redfin.com/WA/Renton/1966-NE-7th-Ct-98056/home/167081380,https://ssl.cdn-redfin.com/photo/1/islphoto/827/genIslnoResize.2285827_0.jpg
4780,1911924,98058,Renton,WA,17645 SE 196th Dr,4,4,https://www.redfin.com/WA/Renton/17645-SE-196th-Dr-98058/home/8186226,https://ssl.cdn-redfin.com/photo/1/islphoto/837/genIslnoResize.2284837_2.jpg
1063,429998,98056,Renton,WA,3800 NE Sunset Blvd Unit C101,2,2,https://www.redfin.com/WA/Renton/3800-NE-Sunset-Blvd-98056/unit-C101/home/11886,https://ssl.cdn-redfin.com/photo/1/islphoto/661/genIslnoResize.2279661_2.jpg
1760,739950,98058,Renton,WA,13503 SE 163rd St,4,4,https://www.redfin.com/WA/Renton/13503-SE-163rd-St-98058/home/227315,https://ssl.cdn-redfin.com/photo/1/islphoto/429/genIslnoResize.2275429_0.jpg
1831,559998,98055,Renton,WA,4753 Whitworth Pl SE Unit J101,3,3,https://www.redfin.com/WA/Renton/4753-Whitworth-Pl-S-98055/unit-J101/home/2068289,https://ssl.cdn-redfin.com/photo/1/islphoto/929/genIslnoResize.2284929_0.jpg
1352,399900,98055,Renton,WA,1800 Grant Ave S Unit G2,3,3,https://www.redfin.com/WA/Renton/1800-Grant-Ave-S-98055/unit-G2/home/62839,https://ssl.cdn-redfin.com/photo/1/islphoto/731/genIslnoResize.2281731_0.jpg
3259,1754995,98059,Renton,WA,Stafford Plan,6,6,https://www.redfin.com/WA/Renton/Renton/Stafford/home/192279789,https://ssl.cdn-redfin.com/photo/595/islphoto/D36/genIslnoResize.16AFBF030D36_0.jpg
2500,845000,98056,Renton,WA,2820 NE 7th St,5,5,https://www.redfin.com/WA/Renton/2820-NE-7th-St-98056/home/18658326,https://ssl.cdn-redfin.com/system_files/media/976756_JPG/genDesktopMapHomeCardUrl/item_2.jpg
1800,737999,98058,Renton,WA,16168 139th Pl SE,4,4,https://www.redfin.com/WA/Renton/16168-139th-Pl-SE-98058/home/229619,https://ssl.cdn-redfin.com/photo/1/islphoto/574/genIslnoResize.2282574_0.jpg
1740,620000,98055,Renton,WA,19604 108th Ave SE,3,3,https://www.redfin.com/WA/Renton/19604-108-Ave-98055/home/220267,https://ssl.cdn-redfin.com/photo/1/islphoto/468/genIslnoResize.2280468_0.jpg
500,244950,98057,Renton,WA,435 Williams Ave N 105,1,1,https://www.redfin.com/WA/Renton/435-Williams-Ave-N-98057/unit-105/home/39172,https://ssl.cdn-redfin.com/photo/1/islphoto/626/genIslnoResize.2280626_0.jpg
852,325000,98056,Renton,WA,975 Aberdeen Ave NE Unit F204,2,2,https://www.redfin.com/WA/Renton/975-Aberdeen-Ave-NE-98056/unit-F204/home/46636,https://ssl.cdn-redfin.com/photo/1/islphoto/499/genIslnoResize.2273499_0.jpg
2060,774000,98055,Renton,WA,1115 S 27th Pl,3,3,https://www.redfin.com/WA/Renton/1115-S-27th-Pl-98055/home/384899,https://ssl.cdn-redfin.com/photo/1/islphoto/458/genIslnoResize.2276458_0.jpg
4333,2691111,98056,Renton,WA,1415 N 24th St,5,5,https://www.redfin.com/WA/Renton/1415-N-24th-St-98056/home/408122,https://ssl.cdn-redfin.com/photo/1/islphoto/267/genIslnoResize.2279267_2.jpg
2520,850000,98058,Renton,WA,16632 157th Ct SE,4,4,https://www.redfin.com/WA/Renton/16632-157th-Ct-SE-98058/home/233501,https://ssl.cdn-redfin.com/photo/1/islphoto/680/genIslnoResize.2273680_0.jpg
4420,1800000,98059,Renton,WA,5001 NE 7th Pl,5,5,https://www.redfin.com/WA/Renton/5001-NE-7th-Pl-98059/home/22708723,https://ssl.cdn-redfin.com/system_files/media/973230_JPG/genDesktopMapHomeCardUrl/item_68.jpg
1843,580000,98055,Renton,WA,4761 Whitworth Pl S Unit K103,3,3,https://www.redfin.com/WA/Renton/4761-Whitworth-Pl-S-98055/unit-K103/home/2088086,https://ssl.cdn-redfin.com/photo/1/islphoto/691/genIslnoResize.2277691_0.jpg
1440,154900,98059,Renton,WA,201 Union Ave SE 104,2,2,https://www.redfin.com/WA/Renton/201-Union-Ave-SE-98059/unit-104/home/57384218,https://ssl.cdn-redfin.com/photo/1/islphoto/551/genIslnoResize.2276551_1.jpg
950,299999,98055,Renton,WA,1425 S Puget Dr Unit G4,2,2,https://www.redfin.com/WA/Renton/1425-S-Puget-Dr-98055/unit-G4/home/191481293,https://ssl.cdn-redfin.com/photo/1/islphoto/352/genIslnoResize.2267352_0.jpg
3437,1439850,98058,Renton,WA,17922 135th Pl SE,4,4,https://www.redfin.com/WA/Renton/17922-135th-Pl-SE-98058/home/185894289,https://ssl.cdn-redfin.com/photo/595/islphoto/001/genIslnoResize.07B3AE287001_1.jpg
3402,1400650,98058,Renton,WA,17886 135th Pl SE,4,4,https://www.redfin.com/WA/Renton/17886-135th-Pl-SE-98058/home/192004071,https://ssl.cdn-redfin.com/photo/595/islphoto/847/genIslnoResize.01EE5CF6D847_0.jpg
1360,370000,98055,Renton,WA,1505 Eagle Ridge Dr S Unit G2,2,2,https://www.redfin.com/WA/Renton/1505-Eagle-Ridge-Dr-S-98055/unit-G2/home/49175,https://ssl.cdn-redfin.com/photo/1/islphoto/468/genIslnoResize.2272468_1.jpg
1820,725000,98059,Renton,WA,5024 NE 3rd St,4,4,https://www.redfin.com/WA/Renton/5024-NE-3rd-St-98059/home/22807887,https://ssl.cdn-redfin.com/photo/1/islphoto/483/genIslnoResize.2275483_0.jpg
795,349950,98056,Renton,WA,949 Aberdeen Ave NE Unit E117,2,2,https://www.redfin.com/WA/Renton/949-Aberdeen-Ave-NE-98056/unit-E117/home/61423,https://ssl.cdn-redfin.com/photo/1/islphoto/624/genIslnoResize.2274624_0.jpg
2090,1380000,98056,Renton,WA,1409 Monroe Ave NE,6,6,https://www.redfin.com/WA/Renton/1409-Monroe-Ave-NE-98056/home/241941,https://ssl.cdn-redfin.com/system_files/media/966513_JPG/genDesktopMapHomeCardUrl/item_4.jpg
1068,385000,98055,Renton,WA,1500 S 18th St Unit P101,2,2,https://www.redfin.com/WA/Renton/1500-S-18th-St-98055/unit-P101/home/49612,https://ssl.cdn-redfin.com/photo/1/islphoto/558/genIslnoResize.2273558_0.jpg
1278,469990,98055,Renton,WA,200 S 48th St Unit H,2,2,https://www.redfin.com/WA/Renton/200-S-48th-St-98055/unit-H/home/19479,https://ssl.cdn-redfin.com/photo/1/islphoto/266/genIslnoResize.2271266_0.jpg
1687,669950,98178,Seattle,WA,13181 83rd Ln S,3,3,https://www.redfin.com/WA/Seattle/13181-83rd-Lot-13-1-LN-S-98178/home/172915886,https://ssl.cdn-redfin.com/photo/1/islphoto/733/genIslnoResize.2271733_0.jpg
864,335000,98056,Renton,WA,975 Aberdeen Ave NE Unit E103,2,2,https://www.redfin.com/WA/Renton/975-Aberdeen-Ave-NE-98056/unit-E-103/home/191478556,https://ssl.cdn-redfin.com/photo/1/islphoto/377/genIslnoResize.2270377_0.jpg
3657,1808995,98059,Renton,WA,Brighton Plan,6,6,https://www.redfin.com/WA/Renton/Renton/Brighton/home/190611644,https://ssl.cdn-redfin.com/photo/595/islphoto/0E6/genIslnoResize.D56D99DB40E6_2.jpg
982,350000,98055,Renton,WA,1305 S Puget Dr Unit B31,2,2,https://www.redfin.com/WA/Renton/1305-S-Puget-Dr-98055/unit-B31/home/5468,https://ssl.cdn-redfin.com/photo/1/islphoto/595/genIslnoResize.2267595_1.jpg
750,755000,98058,Renton,WA,18541 W Lake Desire Dr SE,1,1,https://www.redfin.com/WA/Renton/18541-W-Lake-Desire-Dr-SE-98058/home/392287,https://ssl.cdn-redfin.com/photo/1/islphoto/661/genIslnoResize.2264661_1.jpg
2705,934900,98031,Kent,WA,Plan A275 Plan,4,4,https://www.redfin.com/WA/Kent/Kent/Plan-A-275/home/189117556,https://ssl.cdn-redfin.com/photo/595/islphoto/66B/genIslnoResize.0817184E266B_1.jpg
3432,1404150,98058,Renton,WA,17936 135th Pl SE,4,4,https://www.redfin.com/WA/Renton/17936-135th-Pl-SE-98058/home/185894290,https://ssl.cdn-redfin.com/photo/595/islphoto/409/genIslnoResize.C2463B668409_0.jpg
913,284950,98058,Renton,WA,17515 151st Ave SE Unit 611,2,2,https://www.redfin.com/WA/Renton/17515-151st-Ave-SE-98058/unit-6-11/home/52603,https://ssl.cdn-redfin.com/photo/1/islphoto/920/genIslnoResize.2261920_0.jpg
1547,1074000,98004,Bellevue,WA,177 107th Ave NE 2108,2,2,https://www.redfin.com/WA/Bellevue/177-107th-Ave-NE-98004/unit-2108/home/13683,https://ssl.cdn-redfin.com/photo/1/islphoto/659/genIslnoResize.2263659_1.jpg
932,500000,98056,Renton,WA,5021 Ripley Ln N 102,2,2,https://www.redfin.com/WA/Renton/5021-Ripley-Ln-N-98056/unit-102/home/191516336,https://ssl.cdn-redfin.com/photo/1/islphoto/986/genIslnoResize.2221986_0.jpg
2240,749950,98055,Renton,WA,9449 S 196th Pl,4,4,https://www.redfin.com/WA/Renton/9449-S-196th-Pl-98055/home/2075488,https://ssl.cdn-redfin.com/photo/1/islphoto/149/genIslnoResize.2258149_0.jpg
2780,975000,98058,Renton,WA,16583 SE 162nd St,4,4,https://www.redfin.com/WA/Renton/16583-SE-162nd-St-98058/home/2069228,https://ssl.cdn-redfin.com/photo/1/islphoto/011/genIslnoResize.2245011_2.jpg
2054,1249990,98056,Renton,WA,4009 Aberdeen Way NE,4,4,https://www.redfin.com/WA/Renton/4009-Aberdeen-Way-NE-98056/home/191082419,https://ssl.cdn-redfin.com/photo/595/islphoto/B62/genIslnoResize.0636A8AB5B62_0.jpg
3945,2899950,98056,Renton,WA,1012 N 34th St,4,4,https://www.redfin.com/WA/Renton/1012-N-34th-St-98056/home/408734,https://ssl.cdn-redfin.com/photo/1/islphoto/753/genIslnoResize.2248753_2.jpg
2054,1224990,98056,Renton,WA,4009 Aberdeen Way NE 28,4,4,https://www.redfin.com/WA/Renton/4009-Aberdeen-Pl-NE-98056/unit-28/home/191052534,https://ssl.cdn-redfin.com/photo/1/islphoto/202/genIslnoResize.2248202_2.jpg
2237,1176995,98058,Renton,WA,17907 135th Pl SE,3,3,https://www.redfin.com/WA/Renton/17907-135th-Pl-SE-98058/home/185894280,https://ssl.cdn-redfin.com/photo/595/islphoto/256/genIslnoResize.B6AA56221256_0.jpg
1028,407000,98056,Renton,WA,975 Aberdeen Ave NE Unit A101,3,3,https://www.redfin.com/WA/Renton/975-Aberdeen-Ave-NE-98056/unit-A101/home/191512147,https://ssl.cdn-redfin.com/photo/1/islphoto/901/genIslnoResize.2246901_3.jpg
2380,1049995,98057,Renton,WA,420 Renton Ave S,4,4,https://www.redfin.com/WA/Renton/420-Renton-Ave-S-98057/home/231094,https://ssl.cdn-redfin.com/photo/1/islphoto/665/genIslnoResize.2245665_0.jpg
805,519950,98056,Renton,WA,3613 NE 7th Pl,2,2,https://www.redfin.com/WA/Renton/3613-NE-7th-Pl-98056/home/241703,https://ssl.cdn-redfin.com/photo/1/islphoto/508/genIslnoResize.2235508_0.jpg
3402,1388995,98058,Renton,WA,17969 134th Pl SE,4,4,https://www.redfin.com/WA/Renton/17969-134th-Pl-SE-98058/home/185894253,https://ssl.cdn-redfin.com/photo/595/islphoto/6F7/genIslnoResize.A708E26D66F7_0.jpg
2112,849900,98031,Kent,WA,Plan A210 Plan,3,3,https://www.redfin.com/WA/Kent/Kent/Plan-A-210/home/189148522,https://ssl.cdn-redfin.com/photo/595/islphoto/C65/genIslnoResize.3B415B31CC65_1.jpg
2500,1150000,98058,Renton,WA,14243 SE 179th Pl,6,6,https://www.redfin.com/WA/Renton/14243-SE-179th-Pl-98058/home/389326,https://ssl.cdn-redfin.com/photo/1/islphoto/638/genIslnoResize.2216638_0.jpg
